currency_from,currency_to,value,date
ZAR,RUB,4.10621,2011-07-13
ZAR,RUB,4.1353,2011-07-14
ZAR,RUB,4.09913,2011-07-15
ZAR,RUB,4.06893,2011-07-16
ZAR,RUB,4.0521,2011-07-19
ZAR,RUB,4.04171,2011-07-20
ZAR,RUB,4.05263,2011-07-21
ZAR,RUB,4.0665,2011-07-22
ZAR,RUB,4.10056,2011-07-23
ZAR,RUB,4.05652,2011-07-26
ZAR,RUB,4.10668,2011-07-27
ZAR,RUB,4.11527,2011-07-28
ZAR,RUB,4.14711,2011-07-29
ZAR,RUB,4.08326,2011-07-30
ZAR,RUB,4.12779,2011-08-02
ZAR,RUB,4.12269,2011-08-03
ZAR,RUB,4.10047,2011-08-04
ZAR,RUB,4.10467,2011-08-05
ZAR,RUB,4.08008,2011-08-06
ZAR,RUB,4.12302,2011-08-09
ZAR,RUB,4.08093,2011-08-10
ZAR,RUB,4.10582,2011-08-11
ZAR,RUB,4.09365,2011-08-12
ZAR,RUB,4.05007,2011-08-13
ZAR,RUB,4.03371,2011-08-16
ZAR,RUB,4.0024,2011-08-17
ZAR,RUB,4.02009,2011-08-18
ZAR,RUB,4.05696,2011-08-19
ZAR,RUB,4.05588,2011-08-20
ZAR,RUB,4.05926,2011-08-23
ZAR,RUB,4.03826,2011-08-24
ZAR,RUB,4.00223,2011-08-25
ZAR,RUB,3.98737,2011-08-26
ZAR,RUB,3.99476,2011-08-27
ZAR,RUB,4.04777,2011-08-30
ZAR,RUB,4.09045,2011-08-31
ZAR,RUB,4.10341,2011-09-01
ZAR,RUB,4.13161,2011-09-02
ZAR,RUB,4.13818,2011-09-03
ZAR,RUB,4.13139,2011-09-06
ZAR,RUB,4.15612,2011-09-07
ZAR,RUB,4.14076,2011-09-08
ZAR,RUB,4.12955,2011-09-09
ZAR,RUB,4.12012,2011-09-10
ZAR,RUB,4.1233,2011-09-13
ZAR,RUB,4.07759,2011-09-14
ZAR,RUB,4.10661,2011-09-15
ZAR,RUB,4.10505,2011-09-16
ZAR,RUB,4.10608,2011-09-17
ZAR,RUB,4.08972,2011-09-20
ZAR,RUB,4.09976,2011-09-21
ZAR,RUB,4.03626,2011-09-22
ZAR,RUB,3.91479,2011-09-23
ZAR,RUB,3.85991,2011-09-24
ZAR,RUB,3.93096,2011-09-27
ZAR,RUB,4.05218,2011-09-28
ZAR,RUB,4.0701,2011-09-29
ZAR,RUB,4.04938,2011-09-30
ZAR,RUB,4.01546,2011-10-01
ZAR,RUB,4.02582,2011-10-04
ZAR,RUB,3.96072,2011-10-05
ZAR,RUB,4.00843,2011-10-06
ZAR,RUB,4.08963,2011-10-07
ZAR,RUB,4.05543,2011-10-08
ZAR,RUB,4.0457,2011-10-11
ZAR,RUB,3.99129,2011-10-12
ZAR,RUB,3.97408,2011-10-13
ZAR,RUB,3.99087,2011-10-14
ZAR,RUB,3.94326,2011-10-15
ZAR,RUB,3.95255,2011-10-18
ZAR,RUB,3.83712,2011-10-19
ZAR,RUB,3.87929,2011-10-20
ZAR,RUB,3.87862,2011-10-21
ZAR,RUB,3.82367,2011-10-22
ZAR,RUB,3.86207,2011-10-25
ZAR,RUB,3.85585,2011-10-26
ZAR,RUB,3.85582,2011-10-27
ZAR,RUB,3.86056,2011-10-28
ZAR,RUB,3.86295,2011-10-29
ZAR,RUB,3.85229,2011-11-01
ZAR,RUB,3.81206,2011-11-02
ZAR,RUB,3.81065,2011-11-03
ZAR,RUB,3.81442,2011-11-04
ZAR,RUB,3.86328,2011-11-08
ZAR,RUB,3.83424,2011-11-09
ZAR,RUB,3.83413,2011-11-10
ZAR,RUB,3.8175,2011-11-11
ZAR,RUB,3.83477,2011-11-12
ZAR,RUB,3.85126,2011-11-15
ZAR,RUB,3.82056,2011-11-16
ZAR,RUB,3.74611,2011-11-17
ZAR,RUB,3.77101,2011-11-18
ZAR,RUB,3.76432,2011-11-19
ZAR,RUB,3.76234,2011-11-22
ZAR,RUB,3.7379,2011-11-23
ZAR,RUB,3.69703,2011-11-24
ZAR,RUB,3.68558,2011-11-25
ZAR,RUB,3.70843,2011-11-26
ZAR,RUB,3.72397,2011-11-29
ZAR,RUB,3.75807,2011-11-30
ZAR,RUB,3.71173,2011-12-01
ZAR,RUB,3.78859,2011-12-02
ZAR,RUB,3.8149,2011-12-03
ZAR,RUB,3.86519,2011-12-06
ZAR,RUB,3.82943,2011-12-07
ZAR,RUB,3.90968,2011-12-08
ZAR,RUB,3.88086,2011-12-09
ZAR,RUB,3.79573,2011-12-10
ZAR,RUB,3.85162,2011-12-13
ZAR,RUB,3.82488,2011-12-14
ZAR,RUB,3.81811,2011-12-15
ZAR,RUB,3.78836,2011-12-16
ZAR,RUB,3.79662,2011-12-17
ZAR,RUB,3.82813,2011-12-20
ZAR,RUB,3.83625,2011-12-21
ZAR,RUB,3.89868,2011-12-22
ZAR,RUB,3.83195,2011-12-23
ZAR,RUB,3.82786,2011-12-24
ZAR,RUB,3.82867,2011-12-27
ZAR,RUB,3.81735,2011-12-28
ZAR,RUB,3.86682,2011-12-29
ZAR,RUB,3.92158,2011-12-30
ZAR,RUB,3.95233,2011-12-31
ZAR,RUB,3.92142,2012-01-11
ZAR,RUB,3.91043,2012-01-12
ZAR,RUB,3.91729,2012-01-13
ZAR,RUB,3.92941,2012-01-14
ZAR,RUB,3.91804,2012-01-17
ZAR,RUB,3.93406,2012-01-18
ZAR,RUB,3.94073,2012-01-19
ZAR,RUB,3.94354,2012-01-20
ZAR,RUB,3.947,2012-01-21
ZAR,RUB,3.9407,2012-01-24
ZAR,RUB,3.88416,2012-01-25
ZAR,RUB,3.87582,2012-01-26
ZAR,RUB,3.85128,2012-01-27
ZAR,RUB,3.87471,2012-01-28
ZAR,RUB,3.87438,2012-01-31
ZAR,RUB,3.87953,2012-02-01
ZAR,RUB,3.87811,2012-02-02
ZAR,RUB,3.94051,2012-02-03
ZAR,RUB,3.95223,2012-02-04
ZAR,RUB,3.98739,2012-02-07
ZAR,RUB,3.97914,2012-02-08
ZAR,RUB,3.93838,2012-02-09
ZAR,RUB,3.92804,2012-02-10
ZAR,RUB,3.89745,2012-02-11
ZAR,RUB,3.89833,2012-02-14
ZAR,RUB,3.88934,2012-02-15
ZAR,RUB,3.89936,2012-02-16
ZAR,RUB,3.87241,2012-02-17
ZAR,RUB,3.85928,2012-02-18
ZAR,RUB,3.87102,2012-02-21
ZAR,RUB,3.8817,2012-02-22
ZAR,RUB,3.85152,2012-02-23
ZAR,RUB,3.85201,2012-02-25
ZAR,RUB,3.82512,2012-02-28
ZAR,RUB,3.83534,2012-02-29
ZAR,RUB,3.88459,2012-03-01
ZAR,RUB,3.90357,2012-03-02
ZAR,RUB,3.9136,2012-03-03
ZAR,RUB,3.87793,2012-03-06
ZAR,RUB,3.87868,2012-03-07
ZAR,RUB,3.88654,2012-03-08
ZAR,RUB,3.90207,2012-03-12
ZAR,RUB,3.92032,2012-03-13
ZAR,RUB,3.92064,2012-03-14
ZAR,RUB,3.89872,2012-03-15
ZAR,RUB,3.85939,2012-03-16
ZAR,RUB,3.85258,2012-03-17
ZAR,RUB,3.86489,2012-03-20
ZAR,RUB,3.85406,2012-03-21
ZAR,RUB,3.84679,2012-03-22
ZAR,RUB,3.81665,2012-03-23
ZAR,RUB,3.82623,2012-03-24
ZAR,RUB,3.79753,2012-03-27
ZAR,RUB,3.81381,2012-03-28
ZAR,RUB,3.81992,2012-03-29
ZAR,RUB,3.8121,2012-03-30
ZAR,RUB,3.81545,2012-03-31
ZAR,RUB,3.84517,2012-04-03
ZAR,RUB,3.8365,2012-04-04
ZAR,RUB,3.78926,2012-04-05
ZAR,RUB,3.77287,2012-04-06
ZAR,RUB,3.76205,2012-04-07
ZAR,RUB,3.75118,2012-04-10
ZAR,RUB,3.75761,2012-04-11
ZAR,RUB,3.72994,2012-04-12
ZAR,RUB,3.72499,2012-04-13
ZAR,RUB,3.72364,2012-04-14
ZAR,RUB,3.72623,2012-04-17
ZAR,RUB,3.73072,2012-04-18
ZAR,RUB,3.76593,2012-04-19
ZAR,RUB,3.77887,2012-04-20
ZAR,RUB,3.7715,2012-04-21
ZAR,RUB,3.75931,2012-04-24
ZAR,RUB,3.76036,2012-04-25
ZAR,RUB,3.76693,2012-04-26
ZAR,RUB,3.78819,2012-04-27
ZAR,RUB,3.76755,2012-04-28
ZAR,RUB,3.79143,2012-04-29
ZAR,RUB,3.8085,2012-05-03
ZAR,RUB,3.81531,2012-05-04
ZAR,RUB,3.83442,2012-05-05
ZAR,RUB,3.80683,2012-05-06
ZAR,RUB,3.78694,2012-05-11
ZAR,RUB,3.7325,2012-05-12
ZAR,RUB,3.72754,2012-05-13
ZAR,RUB,3.70538,2012-05-15
ZAR,RUB,3.71371,2012-05-16
ZAR,RUB,3.70635,2012-05-17
ZAR,RUB,3.73426,2012-05-18
ZAR,RUB,3.73715,2012-05-19
ZAR,RUB,3.76602,2012-05-22
ZAR,RUB,3.76986,2012-05-23
ZAR,RUB,3.75048,2012-05-24
ZAR,RUB,3.76202,2012-05-25
ZAR,RUB,3.81294,2012-05-26
ZAR,RUB,3.83121,2012-05-29
ZAR,RUB,3.85663,2012-05-30
ZAR,RUB,3.87747,2012-05-31
ZAR,RUB,3.87303,2012-06-01
ZAR,RUB,3.96694,2012-06-02
ZAR,RUB,3.96117,2012-06-05
ZAR,RUB,3.90456,2012-06-06
ZAR,RUB,3.90525,2012-06-07
ZAR,RUB,3.87256,2012-06-08
ZAR,RUB,3.877,2012-06-09
ZAR,RUB,3.88518,2012-06-10
ZAR,RUB,3.90787,2012-06-14
ZAR,RUB,3.87831,2012-06-15
ZAR,RUB,3.86795,2012-06-16
ZAR,RUB,3.88766,2012-06-19
ZAR,RUB,3.92296,2012-06-20
ZAR,RUB,3.95858,2012-06-21
ZAR,RUB,3.9851,2012-06-22
ZAR,RUB,4.00252,2012-06-23
ZAR,RUB,3.92717,2012-06-26
ZAR,RUB,3.92076,2012-06-27
ZAR,RUB,3.89644,2012-06-28
ZAR,RUB,3.92344,2012-06-29
ZAR,RUB,3.94795,2012-06-30
ZAR,RUB,3.97798,2012-07-03
ZAR,RUB,4.00297,2012-07-04
ZAR,RUB,3.97758,2012-07-05
ZAR,RUB,3.98536,2012-07-06
ZAR,RUB,3.99217,2012-07-07
ZAR,RUB,4.00203,2012-07-10
ZAR,RUB,3.9991,2012-07-11
ZAR,RUB,4.0177,2012-07-12
ZAR,RUB,3.91946,2012-07-13
ZAR,RUB,3.919,2012-07-14
ZAR,RUB,3.955,2012-07-17
ZAR,RUB,3.97333,2012-07-18
ZAR,RUB,3.95974,2012-07-19
ZAR,RUB,3.94393,2012-07-20
ZAR,RUB,3.8994,2012-07-21
ZAR,RUB,3.86169,2012-07-24
ZAR,RUB,3.85972,2012-07-25
ZAR,RUB,3.87426,2012-07-26
ZAR,RUB,3.88214,2012-07-27
ZAR,RUB,3.91282,2012-07-28
ZAR,RUB,3.9396,2012-07-31
ZAR,RUB,3.91893,2012-08-01
ZAR,RUB,3.92853,2012-08-02
ZAR,RUB,3.90137,2012-08-03
ZAR,RUB,3.90084,2012-08-04
ZAR,RUB,3.91642,2012-08-07
ZAR,RUB,3.87802,2012-08-08
ZAR,RUB,3.86892,2012-08-09
ZAR,RUB,3.89589,2012-08-10
ZAR,RUB,3.90617,2012-08-11
ZAR,RUB,3.92675,2012-08-14
ZAR,RUB,3.91705,2012-08-15
ZAR,RUB,3.88501,2012-08-16
ZAR,RUB,3.85386,2012-08-17
ZAR,RUB,3.85972,2012-08-18
ZAR,RUB,3.84698,2012-08-21
ZAR,RUB,3.86586,2012-08-22
ZAR,RUB,3.83265,2012-08-23
ZAR,RUB,3.84764,2012-08-24
ZAR,RUB,3.79988,2012-08-25
ZAR,RUB,3.78422,2012-08-28
ZAR,RUB,3.79548,2012-08-29
ZAR,RUB,3.80859,2012-08-30
ZAR,RUB,3.83264,2012-08-31
ZAR,RUB,3.84952,2012-09-01
ZAR,RUB,3.85157,2012-09-04
ZAR,RUB,3.85886,2012-09-05
ZAR,RUB,3.84771,2012-09-06
ZAR,RUB,3.83336,2012-09-07
ZAR,RUB,3.88164,2012-09-08
ZAR,RUB,3.87801,2012-09-11
ZAR,RUB,3.88398,2012-09-12
ZAR,RUB,3.84112,2012-09-13
ZAR,RUB,3.7442,2012-09-14
ZAR,RUB,3.74893,2012-09-15
ZAR,RUB,3.70272,2012-09-18
ZAR,RUB,3.73649,2012-09-19
ZAR,RUB,3.76958,2012-09-20
ZAR,RUB,3.78013,2012-09-21
ZAR,RUB,3.76023,2012-09-22
ZAR,RUB,3.78006,2012-09-25
ZAR,RUB,3.79663,2012-09-26
ZAR,RUB,3.79748,2012-09-27
ZAR,RUB,3.80809,2012-09-28
ZAR,RUB,3.75579,2012-09-29
ZAR,RUB,3.77758,2012-10-02
ZAR,RUB,3.72255,2012-10-03
ZAR,RUB,3.69931,2012-10-04
ZAR,RUB,3.69455,2012-10-05
ZAR,RUB,3.60339,2012-10-06
ZAR,RUB,3.53509,2012-10-09
ZAR,RUB,3.4973,2012-10-10
ZAR,RUB,3.6043,2012-10-11
ZAR,RUB,3.59287,2012-10-12
ZAR,RUB,3.59613,2012-10-13
ZAR,RUB,3.55551,2012-10-16
ZAR,RUB,3.53375,2012-10-17
ZAR,RUB,3.54577,2012-10-18
ZAR,RUB,3.57328,2012-10-19
ZAR,RUB,3.5575,2012-10-20
ZAR,RUB,3.5867,2012-10-23
ZAR,RUB,3.57032,2012-10-24
ZAR,RUB,3.57955,2012-10-25
ZAR,RUB,3.58741,2012-10-26
ZAR,RUB,3.5993,2012-10-27
ZAR,RUB,3.62127,2012-10-30
ZAR,RUB,3.63692,2012-10-31
ZAR,RUB,3.63019,2012-11-01
ZAR,RUB,3.60934,2012-11-02
ZAR,RUB,3.62175,2012-11-03
ZAR,RUB,3.60495,2012-11-07
ZAR,RUB,3.6378,2012-11-08
ZAR,RUB,3.63994,2012-11-09
ZAR,RUB,3.62776,2012-11-10
ZAR,RUB,3.63071,2012-11-13
ZAR,RUB,3.61165,2012-11-14
ZAR,RUB,3.61884,2012-11-15
ZAR,RUB,3.53878,2012-11-16
ZAR,RUB,3.5613,2012-11-17
ZAR,RUB,3.58487,2012-11-20
ZAR,RUB,3.55011,2012-11-21
ZAR,RUB,3.52199,2012-11-22
ZAR,RUB,3.48271,2012-11-23
ZAR,RUB,3.48894,2012-11-24
ZAR,RUB,3.4964,2012-11-27
ZAR,RUB,3.4947,2012-11-28
ZAR,RUB,3.52299,2012-11-29
ZAR,RUB,3.52138,2012-11-30
ZAR,RUB,3.51175,2012-12-01
ZAR,RUB,3.46536,2012-12-04
ZAR,RUB,3.49327,2012-12-05
ZAR,RUB,3.5055,2012-12-06
ZAR,RUB,3.52102,2012-12-07
ZAR,RUB,3.56475,2012-12-08
ZAR,RUB,3.56023,2012-12-11
ZAR,RUB,3.5396,2012-12-12
ZAR,RUB,3.55026,2012-12-13
ZAR,RUB,3.54333,2012-12-14
ZAR,RUB,3.55117,2012-12-15
ZAR,RUB,3.56402,2012-12-18
ZAR,RUB,3.6215,2012-12-19
ZAR,RUB,3.63506,2012-12-20
ZAR,RUB,3.61941,2012-12-21
ZAR,RUB,3.60235,2012-12-22
ZAR,RUB,3.59162,2012-12-25
ZAR,RUB,3.56349,2012-12-26
ZAR,RUB,3.56415,2012-12-27
ZAR,RUB,3.55648,2012-12-28
ZAR,RUB,3.57229,2012-12-29
ZAR,RUB,3.57229,2012-12-30
ZAR,RUB,3.5446,2013-01-10
ZAR,RUB,3.53851,2013-01-11
ZAR,RUB,3.48895,2013-01-12
ZAR,RUB,3.47074,2013-01-15
ZAR,RUB,3.46654,2013-01-16
ZAR,RUB,3.42522,2013-01-17
ZAR,RUB,3.44878,2013-01-18
ZAR,RUB,3.40816,2013-01-19
ZAR,RUB,3.41298,2013-01-22
ZAR,RUB,3.41835,2013-01-23
ZAR,RUB,3.40101,2013-01-24
ZAR,RUB,3.3321,2013-01-25
ZAR,RUB,3.3231,2013-01-26
ZAR,RUB,3.35571,2013-01-29
ZAR,RUB,3.30799,2013-01-30
ZAR,RUB,3.33189,2013-01-31
ZAR,RUB,3.31274,2013-02-01
ZAR,RUB,3.34612,2013-02-02
ZAR,RUB,3.37302,2013-02-05
ZAR,RUB,3.36929,2013-02-06
ZAR,RUB,3.38636,2013-02-07
ZAR,RUB,3.38126,2013-02-08
ZAR,RUB,3.37491,2013-02-09
ZAR,RUB,3.39407,2013-02-12
ZAR,RUB,3.36572,2013-02-13
ZAR,RUB,3.37784,2013-02-14
ZAR,RUB,3.39086,2013-02-15
ZAR,RUB,3.41935,2013-02-16
ZAR,RUB,3.40543,2013-02-19
ZAR,RUB,3.37271,2013-02-20
ZAR,RUB,3.39704,2013-02-21
ZAR,RUB,3.39922,2013-02-22
ZAR,RUB,3.42663,2013-02-23
ZAR,RUB,3.41881,2013-02-26
ZAR,RUB,3.45103,2013-02-27
ZAR,RUB,3.47058,2013-02-28
ZAR,RUB,3.45061,2013-03-01
ZAR,RUB,3.38823,2013-03-02
ZAR,RUB,3.37747,2013-03-05
ZAR,RUB,3.38341,2013-03-06
ZAR,RUB,3.39152,2013-03-07
ZAR,RUB,3.37533,2013-03-08
ZAR,RUB,3.38256,2013-03-12
ZAR,RUB,3.37322,2013-03-13
ZAR,RUB,3.35693,2013-03-14
ZAR,RUB,3.33105,2013-03-15
ZAR,RUB,3.35488,2013-03-16
ZAR,RUB,3.34595,2013-03-19
ZAR,RUB,3.3545,2013-03-20
ZAR,RUB,3.34692,2013-03-21
ZAR,RUB,3.31178,2013-03-22
ZAR,RUB,3.31798,2013-03-23
ZAR,RUB,3.3181,2013-03-26
ZAR,RUB,3.33107,2013-03-27
ZAR,RUB,3.32593,2013-03-28
ZAR,RUB,3.34689,2013-03-29
ZAR,RUB,3.36218,2013-03-30
ZAR,RUB,3.36863,2013-04-02
ZAR,RUB,3.38752,2013-04-03
ZAR,RUB,3.39863,2013-04-04
ZAR,RUB,3.43238,2013-04-05
ZAR,RUB,3.45449,2013-04-06
ZAR,RUB,3.48031,2013-04-09
ZAR,RUB,3.46747,2013-04-10
ZAR,RUB,3.46765,2013-04-11
ZAR,RUB,3.46464,2013-04-12
ZAR,RUB,3.45874,2013-04-13
ZAR,RUB,3.47448,2013-04-16
ZAR,RUB,3.44233,2013-04-17
ZAR,RUB,3.42847,2013-04-18
ZAR,RUB,3.45458,2013-04-19
ZAR,RUB,3.43985,2013-04-20
ZAR,RUB,3.41384,2013-04-23
ZAR,RUB,3.41379,2013-04-24
ZAR,RUB,3.42758,2013-04-25
ZAR,RUB,3.4353,2013-04-26
ZAR,RUB,3.41739,2013-04-27
ZAR,RUB,3.4503,2013-04-30
ZAR,RUB,3.45417,2013-05-01
ZAR,RUB,3.47419,2013-05-07
ZAR,RUB,3.44643,2013-05-08
ZAR,RUB,3.44188,2013-05-09
ZAR,RUB,3.44242,2013-05-14
ZAR,RUB,3.40761,2013-05-15
ZAR,RUB,3.39349,2013-05-16
ZAR,RUB,3.37984,2013-05-17
ZAR,RUB,3.33271,2013-05-18
ZAR,RUB,3.33191,2013-05-21
ZAR,RUB,3.3024,2013-05-22
ZAR,RUB,3.27022,2013-05-23
ZAR,RUB,3.26609,2013-05-24
ZAR,RUB,3.28736,2013-05-25
ZAR,RUB,3.25674,2013-05-28
ZAR,RUB,3.23445,2013-05-29
ZAR,RUB,3.21688,2013-05-30
ZAR,RUB,3.22633,2013-05-31
ZAR,RUB,3.09749,2013-06-01
ZAR,RUB,3.19007,2013-06-04
ZAR,RUB,3.24867,2013-06-05
ZAR,RUB,3.2411,2013-06-06
ZAR,RUB,3.19786,2013-06-07
ZAR,RUB,3.24539,2013-06-08
ZAR,RUB,3.16892,2013-06-11
ZAR,RUB,3.16145,2013-06-12
ZAR,RUB,3.21861,2013-06-14
ZAR,RUB,3.22577,2013-06-15
ZAR,RUB,3.18895,2013-06-18
ZAR,RUB,3.18219,2013-06-19
ZAR,RUB,3.20688,2013-06-20
ZAR,RUB,3.20073,2013-06-21
ZAR,RUB,3.19603,2013-06-22
ZAR,RUB,3.21111,2013-06-25
ZAR,RUB,3.27868,2013-06-26
ZAR,RUB,3.27654,2013-06-27
ZAR,RUB,3.26302,2013-06-28
ZAR,RUB,3.28295,2013-06-29
ZAR,RUB,3.32932,2013-07-02
ZAR,RUB,3.32954,2013-07-03
ZAR,RUB,3.30114,2013-07-04
ZAR,RUB,3.29506,2013-07-05
ZAR,RUB,3.30989,2013-07-06
ZAR,RUB,3.24814,2013-07-09
ZAR,RUB,3.2769,2013-07-10
ZAR,RUB,3.29646,2013-07-11
ZAR,RUB,3.28082,2013-07-12
ZAR,RUB,3.25618,2013-07-13
ZAR,RUB,3.27948,2013-07-16
ZAR,RUB,3.2891,2013-07-17
ZAR,RUB,3.28152,2013-07-18
ZAR,RUB,3.28919,2013-07-19
ZAR,RUB,3.27994,2013-07-20
ZAR,RUB,3.29564,2013-07-23
ZAR,RUB,3.29609,2013-07-24
ZAR,RUB,3.34639,2013-07-25
ZAR,RUB,3.33798,2013-07-26
ZAR,RUB,3.35672,2013-07-27
ZAR,RUB,3.34493,2013-07-30
ZAR,RUB,3.35432,2013-07-31
ZAR,RUB,3.35217,2013-08-01
ZAR,RUB,3.33139,2013-08-02
ZAR,RUB,3.3121,2013-08-03
ZAR,RUB,3.33784,2013-08-06
ZAR,RUB,3.34074,2013-08-07
ZAR,RUB,3.33119,2013-08-08
ZAR,RUB,3.33784,2013-08-09
ZAR,RUB,3.35312,2013-08-10
ZAR,RUB,3.35304,2013-08-13
ZAR,RUB,3.33074,2013-08-14
ZAR,RUB,3.31815,2013-08-15
ZAR,RUB,3.31856,2013-08-16
ZAR,RUB,3.30495,2013-08-17
ZAR,RUB,3.25724,2013-08-20
ZAR,RUB,3.23155,2013-08-21
ZAR,RUB,3.24082,2013-08-22
ZAR,RUB,3.21897,2013-08-23
ZAR,RUB,3.22307,2013-08-24
ZAR,RUB,3.22239,2013-08-27
ZAR,RUB,3.19083,2013-08-28
ZAR,RUB,3.17334,2013-08-29
ZAR,RUB,3.22245,2013-08-30
ZAR,RUB,3.21744,2013-08-31
ZAR,RUB,3.26424,2013-09-03
ZAR,RUB,3.25066,2013-09-04
ZAR,RUB,3.25003,2013-09-05
ZAR,RUB,3.24996,2013-09-06
ZAR,RUB,3.2804,2013-09-07
ZAR,RUB,3.32611,2013-09-10
ZAR,RUB,3.31057,2013-09-11
ZAR,RUB,3.29731,2013-09-12
ZAR,RUB,3.29658,2013-09-13
ZAR,RUB,3.28325,2013-09-14
ZAR,RUB,3.28759,2013-09-17
ZAR,RUB,3.28961,2013-09-18
ZAR,RUB,3.2826,2013-09-19
ZAR,RUB,3.28496,2013-09-20
ZAR,RUB,3.27603,2013-09-21
ZAR,RUB,3.23106,2013-09-24
ZAR,RUB,3.23409,2013-09-25
ZAR,RUB,3.23844,2013-09-26
ZAR,RUB,3.23028,2013-09-27
ZAR,RUB,3.21832,2013-09-28
ZAR,RUB,3.2018,2013-10-01
ZAR,RUB,3.23748,2013-10-02
ZAR,RUB,3.18331,2013-10-03
ZAR,RUB,3.20746,2013-10-04
ZAR,RUB,3.20476,2013-10-05
ZAR,RUB,3.21491,2013-10-08
ZAR,RUB,3.2321,2013-10-09
ZAR,RUB,3.24118,2013-10-10
ZAR,RUB,3.24154,2013-10-11
ZAR,RUB,3.25525,2013-10-12
ZAR,RUB,3.25383,2013-10-15
ZAR,RUB,3.25337,2013-10-16
ZAR,RUB,3.24035,2013-10-17
ZAR,RUB,3.25421,2013-10-18
ZAR,RUB,3.22769,2013-10-19
ZAR,RUB,3.24877,2013-10-22
ZAR,RUB,3.24357,2013-10-23
ZAR,RUB,3.23761,2013-10-24
ZAR,RUB,3.23823,2013-10-25
ZAR,RUB,3.22384,2013-10-26
ZAR,RUB,3.24016,2013-10-29
ZAR,RUB,3.23991,2013-10-30
ZAR,RUB,3.23966,2013-10-31
ZAR,RUB,3.22493,2013-11-01
ZAR,RUB,3.21156,2013-11-02
ZAR,RUB,3.18603,2013-11-06
ZAR,RUB,3.17584,2013-11-07
ZAR,RUB,3.14892,2013-11-08
ZAR,RUB,3.1683,2013-11-09
ZAR,RUB,3.16341,2013-11-12
ZAR,RUB,3.15276,2013-11-13
ZAR,RUB,3.17276,2013-11-14
ZAR,RUB,3.16929,2013-11-15
ZAR,RUB,3.20295,2013-11-16
ZAR,RUB,3.20545,2013-11-19
ZAR,RUB,3.22152,2013-11-20
ZAR,RUB,3.21129,2013-11-21
ZAR,RUB,3.24648,2013-11-22
ZAR,RUB,3.24666,2013-11-23
ZAR,RUB,3.24681,2013-11-26
ZAR,RUB,3.26058,2013-11-27
ZAR,RUB,3.25132,2013-11-28
ZAR,RUB,3.23753,2013-11-29
ZAR,RUB,3.25791,2013-11-30
ZAR,RUB,3.26796,2013-12-03
ZAR,RUB,3.22855,2013-12-04
ZAR,RUB,3.21086,2013-12-05
ZAR,RUB,3.16911,2013-12-06
ZAR,RUB,3.15596,2013-12-07
ZAR,RUB,3.16897,2013-12-10
ZAR,RUB,3.16025,2013-12-11
ZAR,RUB,3.15941,2013-12-12
ZAR,RUB,3.15033,2013-12-13
ZAR,RUB,3.15749,2013-12-14
ZAR,RUB,3.19147,2013-12-17
ZAR,RUB,3.19434,2013-12-18
ZAR,RUB,3.1848,2013-12-19
ZAR,RUB,3.17785,2013-12-20
ZAR,RUB,3.16353,2013-12-21
ZAR,RUB,3.18348,2013-12-24
ZAR,RUB,3.15586,2013-12-25
ZAR,RUB,3.15523,2013-12-26
ZAR,RUB,3.15494,2013-12-27
ZAR,RUB,3.15096,2013-12-28
ZAR,RUB,3.119,2013-12-31
ZAR,RUB,3.12314,2014-01-01
ZAR,RUB,3.07872,2014-01-10
ZAR,RUB,3.07351,2014-01-11
ZAR,RUB,3.10349,2014-01-14
ZAR,RUB,3.05805,2014-01-15
ZAR,RUB,3.06386,2014-01-16
ZAR,RUB,3.0518,2014-01-17
ZAR,RUB,3.06666,2014-01-18
ZAR,RUB,3.08679,2014-01-21
ZAR,RUB,3.12173,2014-01-22
ZAR,RUB,3.12529,2014-01-23
ZAR,RUB,3.11074,2014-01-24
ZAR,RUB,3.11908,2014-01-25
ZAR,RUB,3.12013,2014-01-28
ZAR,RUB,3.12125,2014-01-29
ZAR,RUB,3.15546,2014-01-30
ZAR,RUB,3.11375,2014-01-31
ZAR,RUB,3.14697,2014-02-01
ZAR,RUB,3.16077,2014-02-04
ZAR,RUB,3.16944,2014-02-05
ZAR,RUB,3.15019,2014-02-06
ZAR,RUB,3.12553,2014-02-07
ZAR,RUB,3.13531,2014-02-08
ZAR,RUB,3.14142,2014-02-11
ZAR,RUB,3.12207,2014-02-12
ZAR,RUB,3.16744,2014-02-13
ZAR,RUB,3.15257,2014-02-14
ZAR,RUB,3.20235,2014-02-15
ZAR,RUB,3.23144,2014-02-18
ZAR,RUB,3.24633,2014-02-19
ZAR,RUB,3.2551,2014-02-20
ZAR,RUB,3.22507,2014-02-21
ZAR,RUB,3.2336,2014-02-22
ZAR,RUB,3.24674,2014-02-25
ZAR,RUB,3.27926,2014-02-26
ZAR,RUB,3.3368,2014-02-27
ZAR,RUB,3.33211,2014-02-28
ZAR,RUB,3.37418,2014-03-01
ZAR,RUB,3.37118,2014-03-04
ZAR,RUB,3.35512,2014-03-05
ZAR,RUB,3.34677,2014-03-06
ZAR,RUB,3.3787,2014-03-07
ZAR,RUB,3.41095,2014-03-08
ZAR,RUB,3.3925,2014-03-12
ZAR,RUB,3.34852,2014-03-13
ZAR,RUB,3.38172,2014-03-14
ZAR,RUB,3.38852,2014-03-15
ZAR,RUB,3.43202,2014-03-18
